frame,order,x,y,angle,segment_position,intensity
0,1,406,184,171.86989764584405,0.0,1360
0,1,406,184,171.86989764584405,0.025,1440
0,1,406,184,171.86989764584405,0.05,1408
0,1,406,184,171.86989764584405,0.07500000000000001,1328
0,1,406,184,171.86989764584405,0.1,1248
0,1,406,184,171.86989764584405,0.125,1248
0,1,406,184,171.86989764584405,0.15000000000000002,1440
0,1,406,184,171.86989764584405,0.17500000000000002,1408
0,1,406,184,171.86989764584405,0.2,1376
0,1,406,184,171.86989764584405,0.225,1312
0,1,406,184,171.86989764584405,0.25,1600
0,1,406,184,171.86989764584405,0.275,3088
0,1,406,184,171.86989764584405,0.30000000000000004,4048
0,1,406,184,171.86989764584405,0.325,4784
0,1,406,184,171.86989764584405,0.35000000000000003,5600
0,1,406,184,171.86989764584405,0.375,4400
0,1,406,184,171.86989764584405,0.4,3568
0,1,406,184,171.86989764584405,0.42500000000000004,2992
0,1,406,184,171.86989764584405,0.45,2064
0,1,406,184,171.86989764584405,0.47500000000000003,1984
0,1,406,184,171.86989764584405,0.5,1984
0,1,406,184,171.86989764584405,0.525,2144
0,1,406,184,171.86989764584405,0.55,2160
0,1,406,184,171.86989764584405,0.5750000000000001,1952
0,1,406,184,171.86989764584405,0.6000000000000001,2160
0,1,406,184,171.86989764584405,0.625,2624
0,1,406,184,171.86989764584405,0.65,4000
0,1,406,184,171.86989764584405,0.675,4560
0,1,406,184,171.86989764584405,0.7000000000000001,4800
0,1,406,184,171.86989764584405,0.7250000000000001,3168
0,1,406,184,171.86989764584405,0.75,2288
0,1,406,184,171.86989764584405,0.775,1952
0,1,406,184,171.86989764584405,0.8,1552
0,1,406,184,171.86989764584405,0.8250000000000001,1664
0,1,406,184,171.86989764584405,0.8500000000000001,1360
0,1,406,184,171.86989764584405,0.875,1376
0,1,406,184,171.86989764584405,0.9,1360
0,1,406,184,171.86989764584405,0.925,1520
0,1,406,184,171.86989764584405,0.9500000000000001,1408
0,1,406,184,171.86989764584405,0.9750000000000001,1360
0,2,436,194,144.59313426273033,0.0,1472
0,2,436,194,144.59313426273033,0.025,1440
0,2,436,194,144.59313426273033,0.05,1424
0,2,436,194,144.59313426273033,0.07500000000000001,1264
0,2,436,194,144.59313426273033,0.1,1120
0,2,436,194,144.59313426273033,0.125,1488
0,2,436,194,144.59313426273033,0.15000000000000002,1376
0,2,436,194,144.59313426273033,0.17500000000000002,1280
0,2,436,194,144.59313426273033,0.2,1488
0,2,436,194,144.59313426273033,0.225,2192
0,2,436,194,144.59313426273033,0.25,2944
0,2,436,194,144.59313426273033,0.275,4208
0,2,436,194,144.59313426273033,0.30000000000000004,4144
0,2,436,194,144.59313426273033,0.325,2816
0,2,436,194,144.59313426273033,0.35000000000000003,2912
0,2,436,194,144.59313426273033,0.375,2272
0,2,436,194,144.59313426273033,0.4,1872
0,2,436,194,144.59313426273033,0.42500000000000004,1584
0,2,436,194,144.59313426273033,0.45,1696
0,2,436,194,144.59313426273033,0.47500000000000003,1536
0,2,436,194,144.59313426273033,0.5,1536
0,2,436,194,144.59313426273033,0.525,1824
0,2,436,194,144.59313426273033,0.55,1936
0,2,436,194,144.59313426273033,0.5750000000000001,2256
0,2,436,194,144.59313426273033,0.6000000000000001,4064
0,2,436,194,144.59313426273033,0.625,5504
0,2,436,194,144.59313426273033,0.65,6608
0,2,436,194,144.59313426273033,0.675,6608
0,2,436,194,144.59313426273033,0.7000000000000001,5856
0,2,436,194,144.59313426273033,0.7250000000000001,2912
0,2,436,194,144.59313426273033,0.75,2096
0,2,436,194,144.59313426273033,0.775,1536
0,2,436,194,144.59313426273033,0.8,1424
0,2,436,194,144.59313426273033,0.8250000000000001,1408
0,2,436,194,144.59313426273033,0.8500000000000001,1440
0,2,436,194,144.59313426273033,0.875,1568
0,2,436,194,144.59313426273033,0.9,1600
0,2,436,194,144.59313426273033,0.925,1376
0,2,436,194,144.59313426273033,0.9500000000000001,1376
0,2,436,194,144.59313426273033,0.9750000000000001,1280
0,3,455,220,145.57751914912006,0.0,1472
0,3,455,220,145.57751914912006,0.025,1280
0,3,455,220,145.57751914912006,0.05,1360
0,3,455,220,145.57751914912006,0.07500000000000001,1472
0,3,455,220,145.57751914912006,0.1,1856
0,3,455,220,145.57751914912006,0.125,1760
0,3,455,220,145.57751914912006,0.15000000000000002,2368
0,3,455,220,145.57751914912006,0.17500000000000002,2688
0,3,455,220,145.57751914912006,0.2,2688
0,3,455,220,145.57751914912006,0.225,2736
0,3,455,220,145.57751914912006,0.25,2592
0,3,455,220,145.57751914912006,0.275,1936
0,3,455,220,145.57751914912006,0.30000000000000004,1808
0,3,455,220,145.57751914912006,0.325,1696
0,3,455,220,145.57751914912006,0.35000000000000003,1632
0,3,455,220,145.57751914912006,0.375,1472
0,3,455,220,145.57751914912006,0.4,1376
0,3,455,220,145.57751914912006,0.42500000000000004,1632
0,3,455,220,145.57751914912006,0.45,1568
0,3,455,220,145.57751914912006,0.47500000000000003,1856
0,3,455,220,145.57751914912006,0.5,1856
0,3,455,220,145.57751914912006,0.525,2704
0,3,455,220,145.57751914912006,0.55,3088
0,3,455,220,145.57751914912006,0.5750000000000001,3808
0,3,455,220,145.57751914912006,0.6000000000000001,4400
