frame,order,x,y,angle,segment_position,intensity
0,1,362,246,178.68811221749553,0.0,2960
0,1,362,246,178.68811221749553,0.025,2848
0,1,362,246,178.68811221749553,0.05,3024
0,1,362,246,178.68811221749553,0.07500000000000001,3104
0,1,362,246,178.68811221749553,0.1,2976
0,1,362,246,178.68811221749553,0.125,3552
0,1,362,246,178.68811221749553,0.15000000000000002,4512
0,1,362,246,178.68811221749553,0.17500000000000002,6112
0,1,362,246,178.68811221749553,0.2,10688
0,1,362,246,178.68811221749553,0.225,12624
0,1,362,246,178.68811221749553,0.25,14384
0,1,362,246,178.68811221749553,0.275,15888
0,1,362,246,178.68811221749553,0.30000000000000004,14912
0,1,362,246,178.68811221749553,0.325,12784
0,1,362,246,178.68811221749553,0.35000000000000003,9408
0,1,362,246,178.68811221749553,0.375,6544
0,1,362,246,178.68811221749553,0.4,5200
0,1,362,246,178.68811221749553,0.42500000000000004,4112
0,1,362,246,178.68811221749553,0.45,4000
0,1,362,246,178.68811221749553,0.47500000000000003,4864
0,1,362,246,178.68811221749553,0.5,4864
0,1,362,246,178.68811221749553,0.525,6528
0,1,362,246,178.68811221749553,0.55,7760
0,1,362,246,178.68811221749553,0.5750000000000001,9728
0,1,362,246,178.68811221749553,0.6000000000000001,10256
0,1,362,246,178.68811221749553,0.625,9792
0,1,362,246,178.68811221749553,0.65,9760
0,1,362,246,178.68811221749553,0.675,8704
0,1,362,246,178.68811221749553,0.7000000000000001,6352
0,1,362,246,178.68811221749553,0.7250000000000001,5104
0,1,362,246,178.68811221749553,0.75,4336
0,1,362,246,178.68811221749553,0.775,3728
0,1,362,246,178.68811221749553,0.8,2992
0,1,362,246,178.68811221749553,0.8250000000000001,3040
0,1,362,246,178.68811221749553,0.8500000000000001,3136
0,1,362,246,178.68811221749553,0.875,3008
0,1,362,246,178.68811221749553,0.9,2976
0,1,362,246,178.68811221749553,0.925,3040
0,1,362,246,178.68811221749553,0.9500000000000001,2784
0,1,362,246,178.68811221749553,0.9750000000000001,2784
0,2,374,227,1.3118877825044672,0.0,2896
0,2,374,227,1.3118877825044672,0.025,2832
0,2,374,227,1.3118877825044672,0.05,2720
0,2,374,227,1.3118877825044672,0.07500000000000001,3072
0,2,374,227,1.3118877825044672,0.1,2880
0,2,374,227,1.3118877825044672,0.125,2944
0,2,374,227,1.3118877825044672,0.15000000000000002,2960
0,2,374,227,1.3118877825044672,0.17500000000000002,2928
0,2,374,227,1.3118877825044672,0.2,3280
0,2,374,227,1.3118877825044672,0.225,3584
0,2,374,227,1.3118877825044672,0.25,4640
0,2,374,227,1.3118877825044672,0.275,5808
0,2,374,227,1.3118877825044672,0.30000000000000004,7456
0,2,374,227,1.3118877825044672,0.325,8144
0,2,374,227,1.3118877825044672,0.35000000000000003,8800
0,2,374,227,1.3118877825044672,0.375,8496
0,2,374,227,1.3118877825044672,0.4,7760
0,2,374,227,1.3118877825044672,0.42500000000000004,6256
0,2,374,227,1.3118877825044672,0.45,5728
0,2,374,227,1.3118877825044672,0.47500000000000003,5344
0,2,374,227,1.3118877825044672,0.5,5312
0,2,374,227,1.3118877825044672,0.525,6384
0,2,374,227,1.3118877825044672,0.55,7840
